source,target,amount,timestamp,hour_of_day,day_of_week,sender_timezone,local_hour
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x679a8cf6e181ebbcd9d14d0bd9595d8cfb79ecdf,2.497,1529917857.0,12,0,-4,8
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.5,1526409751.0,21,1,-4,17
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.997,1526448922.0,8,2,-4,4
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.497,1528167851.0,6,1,-4,2
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xa4fe2874a4ad464a50cb72a8c0b1a6ab221a7c17,0.507,1524801406.0,6,4,-4,2
0x24dd7159c188b399dba59ecc65196f9cc1476cce,0x64c940690a3660e68d93d8c6412d900bdd3e11e5,1.0,1523956615.0,12,1,1,13
0x80113f7bb9ddc6693585e103fb675ba17b6a9c06,0x777c6ad16b303639489a38b369e423aa2c491884,0.0,1524756501.0,18,3,7,1
0xe574f97afc03174f0df4249efd384c84f03bf85f,0x964432e4cfdf1463167d21815bcf9463cf19ea49,0.0,1516900771.0,19,3,2,21
0xe574f97afc03174f0df4249efd384c84f03bf85f,0x964432e4cfdf1463167d21815bcf9463cf19ea49,0.0,1516901904.0,19,3,2,21
0xe574f97afc03174f0df4249efd384c84f03bf85f,0x964432e4cfdf1463167d21815bcf9463cf19ea49,0.0,1516904977.0,20,3,2,22
0xe574f97afc03174f0df4249efd384c84f03bf85f,0x964432e4cfdf1463167d21815bcf9463cf19ea49,0.0,1516989237.0,19,4,2,21
0xb0b44fd0dbd52681f94eec72be6922f3cb04e6f0,0x62e8aaffb7568cec94b0e15e7b4d859302d65ee9,0.2224711,1517536302.0,3,4,-3,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x4e87016fd144e1716b9985afb704fc359d243a4f,2.0,1519874450.0,5,3,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x32672bd5f7f68ccae5e23986a11f89b51016145e,0.32566065,1522759132.0,15,1,-4,11
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x785a751b2e36b2b0fdb80100b7ca14889a768a22,1.0,1519607678.0,3,0,-4,23
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xb53e95a4b7c5e15a790df3a66709b2e9f1cf9e3f,1.12938507,1525223272.0,4,2,-4,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xdfa8e0d144b1bd7b9f08cd05a7726cc20121292f,0.5,1525792685.0,18,1,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x17897c5c38362d8f620e70fee0adba109af5db2d,0.5079202,1522860905.0,19,2,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x368be389ce940bf17c3296344086e368bc4c60f3,0.5,1525634473.0,22,6,-4,18
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.3,1520454406.0,22,2,-4,18
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xd0206f494e1834a0ad76b202bebfc916317884cb,1.54298507,1520480456.0,5,3,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x16c26eb6051fe13273c634cb6df70a26befa9ec3,0.595,1525465993.0,23,4,-4,19
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x16c26eb6051fe13273c634cb6df70a26befa9ec3,0.63736521,1525916252.0,4,3,-4,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xb9b9b6aca1a0cf4ea4eb0ced466d66a62f8eb072,0.5,1525067259.0,8,0,-4,4
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x4e790c545478029d20816a7212c46adde058d63e,0.2,1526303526.0,16,0,-4,12
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x3bf351a62df57dce8512b136daa4cd6ebe2dda91,0.02,1530564710.0,23,0,-4,19
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,0.6,1526093671.0,5,5,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,0.69,1520349509.0,17,1,-4,13
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,1.0,1520355117.0,18,1,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,0.5,1520426156.0,14,2,-4,10
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xceebb2d0cdc85e9774a232bab74c45fc883c15e4,1.0,1524162297.0,21,3,-4,17
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xceebb2d0cdc85e9774a232bab74c45fc883c15e4,1.15626912,1524190751.0,5,4,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x45d6d4c1f56e51b05de3df70f506cc52c99fc6eb,0.57007855,1523765267.0,7,6,-4,3
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x8b7399097f741a60a734d66030782d79776c8a0e,0.42,1518514889.0,11,1,-4,7
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xb9cee6fa32eb4d0c8f30e3cd335b72461bd9126e,0.5,1527358386.0,21,5,-4,17
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xb9cee6fa32eb4d0c8f30e3cd335b72461bd9126e,2.0,1527465731.0,3,0,-4,23
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xe56303d8ff8c25c240f41d90fcaae1469c5b5f77,2.16847558,1524018481.0,5,2,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xe56303d8ff8c25c240f41d90fcaae1469c5b5f77,0.5,1524061359.0,17,2,-4,13
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xe56303d8ff8c25c240f41d90fcaae1469c5b5f77,2.52870688,1524076697.0,21,2,-4,17
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xeb71af7cd339832ff8d88d985035b2793042eca8,1.01049288,1529650934.0,10,4,-4,6
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x6c561b72f34dd3727fc1a8c22c0bfe00e5cb4bf0,0.5,1524016094.0,4,2,-4,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x6c561b72f34dd3727fc1a8c22c0bfe00e5cb4bf0,11.0,1524017075.0,5,2,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x0697f9d4db21472b3461aa07be39b16cd5b56eca,0.5,1523678661.0,7,5,-4,3
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x0697f9d4db21472b3461aa07be39b16cd5b56eca,0.81549642,1523745114.0,1,6,-4,21
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x0697f9d4db21472b3461aa07be39b16cd5b56eca,0.5,1523762929.0,6,6,-4,2
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x0697f9d4db21472b3461aa07be39b16cd5b56eca,0.51,1523843014.0,4,0,-4,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x69f8e87518129498da751f26ea2309db05e7270b,0.2,1518413606.0,7,0,-4,3
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x69f8e87518129498da751f26ea2309db05e7270b,5.0,1520074066.0,12,5,-4,8
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x4dd0ef53784030fa675e2677f9cdc2a3e32e956b,1.0,1529158316.0,17,5,-4,13
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x4dd0ef53784030fa675e2677f9cdc2a3e32e956b,2.4850322,1529314844.0,12,0,-4,8
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xce82f4195c47110978099f86d2b33a8135f71974,0.99,1526910394.0,16,0,-4,12
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xce82f4195c47110978099f86d2b33a8135f71974,0.5,1527012344.0,21,1,-4,17
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xaba9897c9422b1c30733169d3da7ff83d7f23044,0.83735065,1521993503.0,18,6,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xaba9897c9422b1c30733169d3da7ff83d7f23044,4.99,1521993634.0,19,6,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xaba9897c9422b1c30733169d3da7ff83d7f23044,0.5,1521994564.0,19,6,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x95c5db5bd9a0260fc457af4f6fc6de7819d9b1a6,6.66490483,1525244386.0,9,2,-4,5
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xa443544c3e83561cae1a4ee9b7f152ec54e89116,1.01466608,1521893799.0,14,5,-4,10
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xa443544c3e83561cae1a4ee9b7f152ec54e89116,0.53197766,1522093091.0,22,0,-4,18
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x6c712ae4986342773edc37a9ff7fa90b1b52ca6e,1.0,1530174820.0,11,3,-4,7
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x9d03a3ad580cc2fb820349d3ff002fb2fc7a6b19,8.39144368,1529422330.0,18,1,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x64c940690a3660e68d93d8c6412d900bdd3e11e5,2.0,1524179111.0,2,4,-4,22
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xc3cc3230d0c50dc3a3a8cf77f6d6fa0a618bf5d1,4.0,1527138112.0,8,3,-4,4
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xedc0c49946b93aa296a11298480ae7913bb65222,2.0770897,1523513373.0,9,3,-4,5
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xedc0c49946b93aa296a11298480ae7913bb65222,4.76395587,1523686041.0,9,5,-4,5
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xaec2cc8986bb14c0c604d5adf725ba33920102bc,10.0,1530021120.0,16,1,-4,12
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xaec2cc8986bb14c0c604d5adf725ba33920102bc,5.0,1530021140.0,16,1,-4,12
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xaa2498d85ba7559006f90110a4bc33c10a06c1af,0.5,1519354607.0,4,4,-4,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x297a88c749273f2de6a378a6015dd624d993c671,1.37461754,1527654485.0,7,2,-4,3
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x8c34460976e89edde3e2898dc7f23b597d295103,0.5,1526629037.0,10,4,-4,6
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xa3c67d993bf73aa4f17ec03f900c865a4326cd7f,1.57814928,1521693633.0,6,3,-4,2
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xef35af4a5037a1e416514f1f016550cf7c865ffc,0.5,1524064084.0,18,2,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xef35af4a5037a1e416514f1f016550cf7c865ffc,0.55,1524068034.0,19,2,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x9baac782ea141718437a825704fc61802993c03a,0.5,1526474512.0,15,2,-4,11
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x9baac782ea141718437a825704fc61802993c03a,0.59,1526497065.0,21,2,-4,17
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x46cd13ad73b0260bccec6e722c42a7b76ae19b67,0.12247646,1521126984.0,17,3,-4,13
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x46cd13ad73b0260bccec6e722c42a7b76ae19b67,4.8,1521208277.0,15,4,-4,11
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xc3caf142a41b0fae78a922c25fc0eecdcf0985d1,0.5,1526054313.0,18,4,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xe349b26753eca84a2858901d414c612c8c8e20f9,0.99,1527697074.0,19,2,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xc1e6720f94a8d73e77a94d16fb76f7dd6edff54c,1.30808971,1530373198.0,18,5,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x37a8c55f6860e19f353686f5dd9c603adb8448b6,18.33872749,1529327692.0,16,0,-4,12
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xd71c2b8df46bb764a83354802845f3740203aa19,0.99,1524382156.0,10,6,-4,6
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xd71c2b8df46bb764a83354802845f3740203aa19,0.95904432,1524383396.0,10,6,-4,6
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x0967c50bfec4dba06e28e8fdbcfd15a23474fab4,2.07572087,1524013939.0,4,2,-4,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x50a9a8c8ce2bb0ea10f4d4a586ac2d77257b8247,0.64111263,1527821086.0,5,4,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x1ce4312fdd45c9184a5561314122b2244bd862c9,0.5,1525038161.0,0,0,-4,20
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x1ce4312fdd45c9184a5561314122b2244bd862c9,2.46834634,1526398888.0,18,1,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x637336064f49074587a15cfd785d17ed02aebf25,0.50907942,1529858576.0,19,6,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x570ac27d1048dcba1a4c58fe80109b9cf9b0e2ef,1.0649479,1518688744.0,11,3,-4,7
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.9,1520134105.0,5,6,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.5,1522849140.0,16,2,-4,12
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,1.0,1522975790.0,3,4,-4,23
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.5,1523150812.0,4,6,-4,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,5.0,1523171974.0,10,6,-4,6
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.99,1523183883.0,13,6,-4,9
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.99,1523184124.0,13,6,-4,9
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,1.0,1523321474.0,3,1,-4,23
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.55,1523454043.0,16,2,-4,12
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.03061829,1523456756.0,17,2,-4,13
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,2.0,1523600510.0,9,4,-4,5
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,4.33554096,1524173005.0,0,4,-4,20
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,1.0,1524910924.0,13,5,-4,9
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.8,1524999530.0,13,6,-4,9
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.99,1525000074.0,14,6,-4,10
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,1.0,1525001495.0,14,6,-4,10
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.79424275,1525014198.0,18,6,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.81669442,1525055358.0,5,0,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.5,1525103814.0,18,0,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,1.53951813,1525793687.0,18,1,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.5,1525798277.0,19,1,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.6,1526507115.0,0,3,-4,20
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,2.20338547,1527217325.0,6,4,-4,2
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,3.49488013,1528158162.0,3,1,-4,23
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.5,1528354752.0,9,3,-4,5
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x9849424a2f3516b70b56d70330c45c25dccb2c02,12.0,1527690581.0,17,2,-4,13
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xc15ffcceb80e34a780a46795dbd126e2d65c4460,4.99,1523982085.0,19,1,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xf51b4021c6f1af31f44bf575188986e733a971fe,0.99323705,1525406928.0,7,4,-4,3
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xf51b4021c6f1af31f44bf575188986e733a971fe,0.51,1525918417.0,5,3,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x7a16a0fd441a7591f2456c3cda068e33c6bbaa96,0.99920725,1525602192.0,13,6,-4,9
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x37e30fee740928e8db15d3dafd544baab6b87051,1.0,1530086192.0,10,2,-4,6
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xdd0940c356ebe5bb23039bbf6c83f33c7d510dc9,1.0,1524066335.0,18,2,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xdd0940c356ebe5bb23039bbf6c83f33c7d510dc9,0.52019021,1524172847.0,0,4,-4,20
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xb5eb9d18c0413535baf1fa8bd8bf8f6ea7fea47a,1.00455824,1524728619.0,10,3,-4,6
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x23397c5d9c6363d67b3a294b677f80f93949bf56,1.29696134,1524916766.0,14,5,-4,10
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x23d56797f64640e96feaf57b7874c897b53ef0e4,1.71078501,1520449228.0,21,2,-4,17
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x23d56797f64640e96feaf57b7874c897b53ef0e4,5.0,1520449820.0,21,2,-4,17
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x5093c4029acab3aff80140023099f5ec6ca7d52f,0.02,1524994915.0,12,6,-4,8
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x56ccaa034a0bdb7d3a9515cb580fb5448efb584c,1.0,1528681692.0,4,0,-4,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xf982928d81209c387be28d6bb58012021e9f56d6,0.71342091,1523639049.0,20,4,-4,16
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x9fe0627303fe40f1631231b4dd016d30c13eafc7,3.95160831,1526748617.0,19,5,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x6353940eabe11c7cd78ecc2085ae65cdacc5a92b,0.8,1524030990.0,8,2,-4,4
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x6353940eabe11c7cd78ecc2085ae65cdacc5a92b,3.07529362,1524074096.0,20,2,-4,16
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xbaf18322ce288b08b2c58081fd0d1a9f03a9ea37,10.0,1524527733.0,2,1,-4,22
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9,0.85053645,1519214810.0,14,2,-4,10
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9,0.5,1519215690.0,14,2,-4,10
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9,0.5,1519783688.0,4,2,-4,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x04a3d37cae5fe8acfcaf6d5eb66369d639ff027e,1.0,1525704165.0,17,0,-4,13
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x3bd49b98ffcc5f717eed0c9e78a276ae979de6e4,0.2,1527891852.0,1,5,-4,21
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xd52fcaf53cd3efd7e1d484fd9cd2dd21355063e5,0.5,1524669597.0,18,2,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xd52fcaf53cd3efd7e1d484fd9cd2dd21355063e5,1.0,1524922629.0,16,5,-4,12
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x24f7ea54d9cdb021c0788caab3c1796aa8b2c161,1.07799645,1526416545.0,23,1,-4,19
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xee14140f20fb737809ca206c238382b3f802ca6c,4.99,1521996107.0,19,6,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xee14140f20fb737809ca206c238382b3f802ca6c,1.24561907,1522110106.0,3,1,-4,23
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xaa90ae1b969bc96e82c80e834b5f739e335b7e47,2.29,1520451021.0,21,2,-4,17
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.89,1521947191.0,6,6,-4,2
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.43221762,1522128524.0,8,1,-4,4
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,5.0,1522417521.0,16,4,-4,12
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,1.3,1522418233.0,16,4,-4,12
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.5,1522423766.0,18,4,-4,14
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.5,1522425679.0,19,4,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,1.04101232,1522429305.0,20,4,-4,16
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,1.49306187,1522448785.0,1,5,-4,21
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.5,1522463731.0,5,5,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.5009934,1522463937.0,5,5,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,2.49,1522464072.0,5,5,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.07819572,1522464084.0,5,5,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.55,1522464122.0,5,5,-4,1
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.49,1522468183.0,6,5,-4,2
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,2.29741695,1522468723.0,6,5,-4,2
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,1.09,1522474635.0,8,5,-4,4
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.5,1523276972.0,15,0,-4,11
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,1.0,1523458286.0,17,2,-4,13
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x474057adf42f9f955e86aa1142740f9d7763e41e,1.50408513,1523685163.0,8,5,-4,4
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xcaa5854034d7eda409e2479c6c0351c167e21a08,0.59000003,1524854940.0,21,4,-4,17
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xcaa5854034d7eda409e2479c6c0351c167e21a08,1.0,1524887677.0,6,5,-4,2
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xcaa5854034d7eda409e2479c6c0351c167e21a08,1.0,1524970875.0,6,6,-4,2
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x303345349da72a28d12d5515f145dd77cb84bacc,0.54,1521569090.0,20,1,-4,16
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x0153775362c3071c1860e8dbfd53ccc82fa226f5,1.0,1521220784.0,19,4,-4,15
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x5bea5bc53ecbbfc459cef95b5855c47748ba3986,1.23760994,1521932062.0,0,6,-4,20
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x5bea5bc53ecbbfc459cef95b5855c47748ba3986,0.5,1522202011.0,4,2,-4,0
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x28ccdb023ccf37041d851a9483db55f6c105f507,0.52404166,1525194246.0,20,1,-4,16
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x28ccdb023ccf37041d851a9483db55f6c105f507,0.5,1525194551.0,20,1,-4,16
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x5208d7f63a089906889a5a9caed81e9c889e64f8,1.03281639,1530599647.0,9,1,-4,5
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x5208d7f63a089906889a5a9caed81e9c889e64f8,0.5,1530639729.0,20,1,-4,16
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x91459992bcbf089851abffa033559c2eef120469,0.66945477,1524596371.0,21,1,-4,17
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x91459992bcbf089851abffa033559c2eef120469,0.5,1524610235.0,1,2,-4,21
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0x91459992bcbf089851abffa033559c2eef120469,0.63186647,1524702648.0,3,3,-4,23
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xd8a054e24dca6ab7327556262bd186902095b893,0.15,1526456565.0,10,2,-4,6
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xca6a8aa4a1e3c91a2cd05e2ba0f55a7961fabebd,1.49,1520926434.0,9,1,-4,5
